"year","price","mileage","tax","mpg","engineSize","model.B.MAX","model.C.MAX","model.EcoSport","model.Edge","model.Fiesta","model.Focus","model.Fusion","model.Galaxy","model.Grand.C.MAX","model.Grand.Tourneo.Connect","model.KA","model.Ka.+","model.Kuga","model.Mondeo","model.Mustang","model.Puma","model.S.MAX","model.Tourneo.Connect","model.Tourneo.Custom","model.Transit.Tourneo","transmissionAutomatic","transmissionManual","transmissionSemi.Auto","fuelTypeDiesel","fuelTypeElectric","fuelTypeHybrid","fuelTypeOther","fuelTypePetrol"
0.555555555555556,0.33851976450799,0.30945846606224,0.471698113207547,0.379831932773109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.555555555555556,0.267031118587048,0.422371967654987,0,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.351976450798991,0.0694560156824308,0.0754716981132075,0.571428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.496215306980656,0.148345993629012,0.622641509433962,0.282352941176471,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.333894028595458,0.122200441068366,0.622641509433962,0.26890756302521,0.384615384615385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.666666666666667,0.547518923465097,0.365388385199706,0.547169811320755,0.21344537815126,0.769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.708578637510513,0.125753491791228,0.471698113207547,0.465546218487395,0.769230769230769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.333333333333333,0.229604709840202,0.223388875275668,0.60377358490566,0.257142857142857,0.461538461538462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.333333333333333,0.212783851976451,0.460487625581965,0,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.245164003364172,0.550784121538838,0.113207547169811,0.505882352941176,0.384615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.333333333333333,0.191799831791421,0.83251654006371,0.471698113207547,0.465546218487395,0.769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.171152228763667,0.19583435432492,0.547169811320755,0.485714285714286,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.202270815811606,0.491607449154619,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.660933557611438,0.265547659887283,0.547169811320755,0.21344537815126,0.769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.801093355761144,0.228020093114433,0.547169811320755,0.321008403361345,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.888888888888889,0.526492851135408,0.135800049007596,0.547169811320755,0.872268907563025,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.888888888888889,0.493692178301093,0.141411418769909,0.547169811320755,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.621110176619008,0.0725189904435187,0.547169811320755,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.625315391084945,0.0628032345013477,0.547169811320755,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.625315391084945,0.103626562117128,0.547169811320755,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.625315391084945,0.0549620191129625,0.547169811320755,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.583683767872161,0.061247243322715,0.547169811320755,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.444444444444444,0.222876366694701,0.411100220534183,0.471698113207547,0.394957983193277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.391084945332212,0.19177897574124,0.547169811320755,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.777777777777778,0.317493692178301,0.202499387405048,0.547169811320755,0.505882352941176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.246005046257359,0.19225679980397,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.241799831791421,0.0860450869884832,0.471698113207547,0.428571428571428,0.153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.561185870479394,0.204557706444499,0.547169811320755,0.428571428571428,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.350925147182506,0.257522666013232,0,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.222222222222222,0.182716568544996,0.678791962754227,0.60377358490566,0.257142857142857,0.461538461538462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.444444444444444,0.279436501261564,0.140137221269297,0.471698113207547,0.411764705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.435029436501262,0.159421710365107,0.547169811320755,0.485714285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.279436501261564,0.274601813281059,0.60377358490566,0.26890756302521,0.384615384615385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.266820857863751,0.424540553785837,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.333333333333333,0.140664423885618,0.727272727272727,0,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.350925147182506,0.263097280078412,0.547169811320755,0.465546218487395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.720984020185029,0.124810095564813,0.547169811320755,0.321008403361345,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.321320437342304,0.332099975496202,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.216148023549201,0.0786939475618721,0.471698113207547,0.428571428571428,0.153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.50336417157275,0.272359715755942,0.471698113207547,0.465546218487395,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0.777777777777778,0.51892346509672,0.0794780691007106,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.682926829268293,0.00905415339377603,0.547169811320755,0.428571428571428,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.888888888888889,0.687342304457527,0.139647145307523,0.566037735849057,0.174789915966387,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.333333333333333,0.140664423885618,0.796361185983828,0.0754716981132075,0.505882352941176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.222222222222222,0.182716568544996,0.257277628032345,0.547169811320755,0.321008403361345,0.461538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.777777777777778,0.445752733389403,0.0857510414114188,0.547169811320755,0.485714285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.25609756097561,0.329906885567263,0,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.418040370058873,0.402585150698358,0.547169811320755,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.777777777777778,0.492010092514718,0.113550600343053,0.547169811320755,1,0.384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.409167367535744,0.295393285959324,0.547169811320755,0.294117647058823,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.777777777777778,0.468502943650126,0.136057338887528,0.566037735849057,0.505882352941176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.444444444444444,0.211984861227923,0.380384709629993,0,0.8,0.384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.444444444444444,0.161522287636669,0.839671649105611,0,0.835294117647059,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.888888888888889,0.602228763666947,0.044743935309973,0.566037735849057,0.0941176470588235,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.45878889823381,0.120926243567753,0.566037735849057,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.233010933557611,0.150441068365597,0.566037735849057,0.428571428571428,0.153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.428511354079058,0.113722126929674,0.547169811320755,0.334453781512605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.555555555555556,0.487047939444912,0.209715755942171,0.60377358490566,0.282352941176471,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.404583683767872,0.520191129625092,0.566037735849057,0.428571428571428,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.519133725820017,0.213820142122029,0.566037735849057,0.594957983193277,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.777777777777778,0.266652649285114,0.16370987503063,0.547169811320755,0.447058823529412,0.076923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.262447434819176,0.47032590051458,0.547169811320755,0.547899159663865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.275441547518923,0.619835824552806,0.113207547169811,0.594957983193277,0.384615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.555555555555556,0.32973086627418,0.291129625091889,0.566037735849057,0.321008403361345,0.461538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.245626576955425,0.496348934084783,0.0754716981132075,0.571428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.32973086627418,0.379429061504533,0,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.555555555555556,0.287678721614802,0.475839255084538,0.0754716981132075,0.673949579831933,0.384615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.325525651808242,0.146459201176182,0.566037735849057,0.394957983193277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.237216148023549,0.46162705219309,0.566037735849057,0.594957983193277,0.076923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.350756938603869,0.365890713060524,0,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.444444444444444,0.308704793944491,0.428804214653271,0.471698113207547,0.526050420168067,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.888888888888889,0.708578637510513,0.062362166135751,0.547169811320755,0.428571428571428,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.888888888888889,0.961732548359966,0.0796128399901985,0.547169811320755,0.0957983193277311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.598822539949537,0.121747120803725,0.547169811320755,0.547899159663865,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.282590412111018,0.169676549865229,0,1,0.384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.298149705634987,0.500208282283754,0.547169811320755,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.333333333333333,0.266652649285114,0.68733153638814,0.981132075471698,0.132773109243698,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.666666666666667,0.634987384356602,0.0881891693212448,0.547169811320755,0.21344537815126,0.769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.30740117746005,0.229637343788287,0.471698113207547,0.411764705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.646341463414634,0.0500245037980887,0.547169811320755,0.411764705882353,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.555555555555556,0.372035323801514,0.0926611124724332,0.0754716981132075,0.594957983193277,0.384615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.666666666666667,0.645374264087468,0.124957118353345,0.547169811320755,0.647058823529412,0.769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.190916736753574,0.285689781916197,0.547169811320755,0.485714285714286,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.39188393608074,0.30180102915952,0.547169811320755,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.555555555555556,0.258242220353238,0.276170056358736,0,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.308704793944491,0.248529772114678,0.471698113207547,0.411764705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.171026072329689,0.30188679245283,0.471698113207547,0.428571428571428,0.153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.29394449116905,0.275876010781671,0.547169811320755,0.594957983193277,0.384615384615385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.777777777777778,0.646761984861228,0.203160989953443,0.547169811320755,0.465546218487395,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0.777777777777778,0.369217830109336,0.221575594217104,0.547169811320755,0.428571428571428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.333333333333333,0.156013456686291,0.495479049252634,0.113207547169811,0.447058823529412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.679015979814971,0.142073021318304,0.547169811320755,0.647058823529412,0.769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.333333333333333,0.163036164844407,0.350049007596177,0.113207547169811,0.428571428571428,0.153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.222222222222222,0.140496215306981,0.475263415829454,0.60377358490566,0.235294117647059,0.461538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.283725820016821,0.044045577064445,0,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.271656854499579,0.381266846361186,0,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.667367535744323,0.115584415584416,0.547169811320755,0.363025210084034,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.727502102607233,0.0135015927468758,0.547169811320755,0.363025210084034,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.328637510513036,0.825018377848567,0.113207547169811,0.594957983193277,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.888888888888889,0.574011774600505,0.022702768929184,0.547169811320755,0.526050420168067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.578637510513036,0.162264150943396,0.547169811320755,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.222222222222222,0.146761984861228,0.43015192354815,0.113207547169811,0.428571428571428,0.153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.444444444444444,0.350925147182506,0.145956873315364,0.0754716981132075,0.571428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.444444444444444,0.224768713204373,0.326353834844401,0,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.771446593776283,0.0118108306787552,0.547169811320755,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.444444444444444,0.266820857863751,0.344449889732909,0.113207547169811,0.447058823529412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.414003364171573,0.154900759617741,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.371951219512195,0.0758882626807155,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.555555555555556,0.81349873843566,0.229122764028424,0.60377358490566,0.334453781512605,0.769230769230769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.777777777777778,0.64529015979815,0.0837417299681451,0.547169811320755,0.334453781512605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.777777777777778,0.329688814129521,0.144731683410929,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.531539108494533,0.124307767703994,0.547169811320755,0.334453781512605,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.222222222222222,0.115264928511354,0.806456750796373,0.566037735849057,0.321008403361345,0.461538461538462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.444444444444444,0.174137931034483,0.486449399656947,0.471698113207547,0.428571428571428,0.153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.222222222222222,0.156854499579479,0.241435922567998,0,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.444444444444444,0.247687132043734,0.612631707914727,0,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.415475189234651,0.455182553295761,0.113207547169811,0.594957983193277,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.666666666666667,0.59322960470984,0.296324430286694,0.113207547169811,0.547899159663865,0.769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.555555555555556,0.294785534062237,0.376010781671159,0.113207547169811,0.428571428571428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.333333333333333,0.166526492851135,0.408441558441558,0.113207547169811,0.428571428571428,0.153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.444444444444444,0.203952901597981,0.904557706444499,0,0.764705882352941,0.384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.777777777777778,0.244743481917578,0.118684146042637,0.547169811320755,0.428571428571428,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.337678721614802,0.161945601568243,0.547169811320755,0.547899159663865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.783851976450799,0.0551457975986278,0.547169811320755,0.174789915966387,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.888888888888889,0.696383515559294,0.110548885077187,0.547169811320755,0.505882352941176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.350756938603869,0.190370007351139,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.666666666666667,0.267872161480236,0.22004410683656,0.471698113207547,0.394957983193277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.351135407905803,0.132577799558932,0.547169811320755,0.526050420168067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.300294365012616,0.0587846116148003,0.547169811320755,0.247058823529412,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.527754415475189,0.0841337907375643,0.547169811320755,0.505882352941176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.590412111017662,0.00183778485665278,0.547169811320755,0.411764705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.325525651808242,0.158404802744425,0.547169811320755,0.620168067226891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.472666105971405,0.216589071306052,0.547169811320755,0.428571428571428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.510555088309504,0.14186473903455,0.547169811320755,0.447058823529412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.777777777777778,0.43313708999159,0.12325410438618,0.547169811320755,0.526050420168067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.888888888888889,0.472666105971405,0.160463121783877,0.547169811320755,0.465546218487395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
